id,graduated
CS-1985-00337,TRUE
CS-1985-00342,FALSE
CS-1985-00347,TRUE
CS-1985-00349,FALSE
CS-1985-00352,TRUE
CS-1985-00353,TRUE
CS-1985-00354,TRUE
CS-1985-00356,TRUE
CS-1985-00370,TRUE
CS-1985-00372,TRUE
CS-1985-00379,FALSE
CS-1985-00386,TRUE
CS-1985-00388,FALSE
CS-1985-00396,TRUE
CS-1985-00408,TRUE
CS-1985-00409,FALSE
CS-1985-00411,FALSE
CS-1985-00412,TRUE
CS-1985-00416,TRUE
CS-1985-00417,TRUE
CS-1985-00419,TRUE
CS-1985-00420,FALSE
CS-1985-00430,TRUE
CS-1985-00431,TRUE
CS-1985-00434,FALSE
CS-1985-00435,TRUE
CS-1985-00439,FALSE
CS-1985-00440,TRUE
CS-1985-00448,TRUE
CS-1985-00449,TRUE
CS-1985-00451,TRUE
CS-1985-00454,TRUE
CS-1985-00460,TRUE
CS-1985-00484,TRUE
CS-1985-00489,TRUE
CS-1985-00493,TRUE
CS-1985-00497,FALSE
CS-1985-00499,FALSE
CS-1985-00505,TRUE
CS-1985-00506,TRUE
CS-1985-00512,TRUE
CS-1985-00514,FALSE
CS-1985-00520,TRUE
CS-1985-00523,TRUE
CS-1985-00532,TRUE
CS-1985-00535,TRUE
CS-1985-00539,TRUE
CS-1985-00540,FALSE
CS-1985-00543,TRUE
CS-1985-00546,TRUE
CS-1985-00547,FALSE
CS-1985-00549,TRUE
CS-1985-00557,FALSE
CS-1985-00568,FALSE
CS-1985-00572,TRUE
CS-1985-00580,TRUE
CS-1985-00582,TRUE
CS-1985-00584,FALSE
CS-1985-00588,TRUE
CS-1985-00592,FALSE
CS-1985-00602,TRUE
CS-1985-00605,TRUE
CS-1985-00614,TRUE
CS-1985-00615,TRUE
CS-1985-00625,TRUE
CS-1985-00626,FALSE
CS-1985-00630,TRUE
CS-1985-00635,FALSE
CS-1985-00643,TRUE
CS-1985-00646,FALSE
CS-1985-00652,TRUE
CS-1985-00653,TRUE
CS-1985-00654,TRUE
CS-1985-00655,FALSE
CS-1985-00660,TRUE
CS-1985-00661,TRUE
CS-1985-00662,FALSE
CS-1985-00663,FALSE
CS-1985-00665,TRUE
CS-1985-00672,TRUE
CS-1985-00680,FALSE
CS-1985-00684,TRUE
CS-1985-00690,FALSE
CS-1985-00695,FALSE
CS-1985-00703,FALSE
CS-1985-00705,TRUE
CS-1985-00713,FALSE
CS-1985-00716,FALSE
CS-1985-00720,TRUE
CS-1985-00722,TRUE
CS-1985-00723,TRUE
CS-1985-00725,TRUE
CS-1985-00726,TRUE
CS-1985-00730,TRUE
CS-1985-00731,TRUE
CS-1985-00734,TRUE
CS-1985-00735,TRUE
CS-1985-00736,FALSE
CS-1985-00737,TRUE
CS-1985-00739,TRUE
CS-1985-00743,FALSE
CS-1985-00754,FALSE
CS-1985-00755,TRUE
CS-1985-00766,TRUE
CS-1985-00778,FALSE
CS-1985-00780,TRUE
CS-1985-00783,TRUE
CS-1985-00788,TRUE
CS-1985-00791,TRUE
CS-1985-00795,TRUE
CS-1985-00797,TRUE
CS-1985-00799,FALSE
CS-1985-00802,FALSE
CS-1985-00809,FALSE
CS-1985-00811,FALSE
CS-1985-00813,TRUE
CS-1985-00815,TRUE
CS-1985-00818,TRUE
CS-1985-00826,TRUE
CS-1985-00839,FALSE
CS-1985-00840,TRUE
CS-1985-00841,FALSE
CS-1985-00857,TRUE
CS-1985-00858,FALSE
CS-1985-00859,TRUE
CS-1985-00870,TRUE
CS-1985-00880,FALSE
CS-1985-00885,FALSE
CS-1985-00892,TRUE
CS-1985-00895,FALSE
CS-1985-00903,TRUE
CS-1985-00906,TRUE
CS-1985-00910,TRUE
CS-1985-00913,TRUE
CS-1985-00916,TRUE
CS-1985-00924,FALSE
CS-1985-00925,TRUE
CS-1985-00928,TRUE
CS-1985-00930,FALSE
CS-1985-00933,FALSE
CS-1985-00937,TRUE
CS-1985-00939,TRUE
CS-1985-00944,TRUE
CS-1985-00949,TRUE
CS-1985-00950,TRUE
CS-1985-00960,TRUE
CS-1985-00961,TRUE
CS-1985-00972,TRUE
CS-1985-00973,FALSE
CS-1985-00974,TRUE
CS-1985-00978,TRUE
CS-1985-00980,FALSE
CS-1985-00985,TRUE
CS-1985-00991,TRUE
CS-1985-00996,FALSE
CS-1985-01002,FALSE
CS-1985-01004,TRUE
CS-1985-01006,TRUE
CS-1985-01007,TRUE
CS-1985-01013,TRUE
CS-1985-01014,TRUE
CS-1985-01028,FALSE
CS-1985-01032,TRUE
CS-1985-01050,FALSE
CS-1985-01052,TRUE
CS-1985-01057,TRUE
CS-1985-01058,TRUE
CS-1985-01061,TRUE
CS-1985-01064,TRUE
CS-1985-01076,TRUE
CS-1985-01078,FALSE
CS-1985-01080,TRUE
CS-1985-01085,TRUE
CS-1985-01088,FALSE
CS-1985-01089,TRUE
CS-1985-01096,TRUE
CS-1985-01098,TRUE
CS-1985-01099,TRUE
CS-1985-01104,TRUE
CS-1985-01108,TRUE
CS-1985-01109,TRUE
CS-1985-01110,FALSE
CS-1985-01121,TRUE
CS-1985-01125,FALSE
CS-1985-01126,FALSE
CS-1986-00016,TRUE
CS-1986-00031,TRUE
CS-1986-00056,TRUE
CS-1986-00061,TRUE
CS-1986-00147,FALSE
CS-1986-00153,TRUE
CS-1986-00180,FALSE
CS-1986-00181,TRUE
CS-1986-00239,TRUE
CS-1986-00252,FALSE
CS-1986-00269,TRUE
CS-1986-00295,TRUE
CS-1986-00311,TRUE
CS-1986-00322,TRUE
CS-1986-00337,TRUE
CS-1986-00349,TRUE
CS-1986-00357,TRUE
CS-1986-00358,TRUE
CS-1986-00361,TRUE
CS-1986-00367,FALSE
CS-1986-00370,TRUE
CS-1986-00377,TRUE
CS-1986-00382,TRUE
CS-1986-00390,TRUE
CS-1986-00396,TRUE
CS-1986-00434,TRUE
CS-1986-00464,TRUE
CS-1986-00473,TRUE
CS-1986-00478,TRUE
CS-1986-00496,FALSE
CS-1986-00531,TRUE
CS-1986-00541,TRUE
CS-1986-00543,TRUE
CS-1986-00555,TRUE
CS-1986-00580,TRUE
CS-1986-00585,FALSE
CS-1986-00593,TRUE
CS-1986-00609,TRUE
CS-1986-00613,FALSE
CS-1986-00619,TRUE
CS-1986-00650,TRUE
CS-1986-00657,TRUE
CS-1986-00671,TRUE
CS-1986-00686,TRUE
CS-1986-00697,TRUE
CS-1986-00727,TRUE
CS-1986-00737,TRUE
CS-1986-00759,FALSE
CS-1986-00763,TRUE
CS-1986-00771,FALSE
CS-1986-00800,TRUE
CS-1986-00808,TRUE
CS-1986-00811,TRUE
CS-1986-00820,TRUE
CS-1986-00822,TRUE
CS-1986-00828,TRUE
CS-1986-00835,FALSE
CS-1986-00845,TRUE
CS-1986-00855,TRUE
CS-1986-00871,TRUE
CS-1986-00905,TRUE
CS-1986-00907,FALSE
CS-1986-00941,TRUE
CS-1986-00944,TRUE
CS-1986-00948,TRUE
CS-1986-00966,TRUE
CS-1986-00967,TRUE
CS-1986-00983,TRUE
CS-1986-00987,FALSE
CS-1986-00992,TRUE
CS-1986-01024,FALSE
CS-1986-01043,TRUE
CS-1986-01049,FALSE
CS-1986-01051,TRUE
CS-1986-01053,TRUE
CS-1986-01056,FALSE
CS-1986-01077,TRUE
CS-1986-01090,TRUE
CS-1986-01102,TRUE
CS-1986-01114,FALSE
CS-1986-01116,TRUE
CS-1986-01121,FALSE
CS-1986-01122,TRUE
CS-1986-01127,TRUE
CS-1986-01136,TRUE
CS-1986-01143,FALSE
CS-1986-01144,TRUE
CS-1986-01151,TRUE
CS-1986-01156,TRUE
CS-1986-01158,TRUE
CS-1986-01162,TRUE
CS-1986-01168,FALSE
CS-1986-01177,TRUE
CS-1986-01186,TRUE
CS-1986-01220,FALSE
CS-1986-01233,TRUE
CS-1986-01255,TRUE
CS-1986-01271,FALSE
CS-1986-01338,TRUE
CS-1986-01367,TRUE
CS-1986-01368,TRUE
CS-1986-01375,TRUE
CS-1986-01400,FALSE
CS-1986-01404,TRUE
CS-1986-01426,TRUE
CS-1986-01428,TRUE
CS-1986-01435,TRUE
CS-1986-01445,FALSE
CS-1986-01464,FALSE
CS-1986-01473,TRUE
CS-1986-01480,TRUE
CS-1986-01481,TRUE
CS-1986-01506,TRUE
CS-1986-01544,FALSE
CS-1986-01557,TRUE
CS-1986-01560,TRUE
CS-1986-01563,TRUE
CS-1986-01595,FALSE
CS-1986-01601,TRUE
CS-1987-00006,FALSE
CS-1987-00009,TRUE
CS-1987-00013,TRUE
CS-1987-00014,FALSE
CS-1987-00015,TRUE
CS-1987-00020,TRUE
CS-1987-00024,TRUE
CS-1987-00025,TRUE
CS-1987-00026,TRUE
CS-1987-00027,TRUE
CS-1987-00032,TRUE
CS-1987-00035,TRUE
CS-1987-00036,TRUE
CS-1987-00041,FALSE
CS-1987-00046,FALSE
CS-1987-00048,TRUE
CS-1987-00053,FALSE
CS-1987-00061,TRUE
CS-1987-00064,TRUE
CS-1987-00076,TRUE
CS-1987-00087,FALSE
CS-1987-00089,TRUE
CS-1987-00092,TRUE
CS-1987-00095,TRUE
CS-1987-00103,TRUE
CS-1987-00106,TRUE
CS-1987-00121,TRUE
CS-1987-00127,TRUE
CS-1987-00129,TRUE
CS-1987-00132,TRUE
CS-1987-00136,TRUE
CS-1987-00137,TRUE
CS-1987-00143,TRUE
CS-1987-00148,TRUE
CS-1987-00150,TRUE
CS-1987-00152,TRUE
CS-1987-00162,FALSE
CS-1987-00165,TRUE
CS-1987-00167,TRUE
CS-1987-00168,FALSE
CS-1987-00172,TRUE
CS-1987-00176,TRUE
CS-1987-00185,TRUE
CS-1987-00192,TRUE
CS-1987-00196,TRUE
CS-1987-00218,TRUE
CS-1987-00221,TRUE
CS-1987-00223,FALSE
CS-1987-00224,TRUE
CS-1987-00232,FALSE
CS-1987-00233,TRUE
CS-1987-00242,FALSE
CS-1987-00245,TRUE
CS-1987-00249,FALSE
CS-1987-00250,TRUE
CS-1987-00263,TRUE
CS-1987-00266,TRUE
CS-1987-00276,TRUE
CS-1987-00278,TRUE
CS-1987-00281,FALSE
CS-1987-00284,TRUE
CS-1987-00287,TRUE
CS-1987-00289,FALSE
CS-1987-00300,TRUE
CS-1987-00301,TRUE
CS-1987-00303,TRUE
CS-1987-00311,TRUE
CS-1987-00315,FALSE
CS-1987-00319,TRUE
CS-1987-00321,TRUE
CS-1987-00324,TRUE
CS-1987-00331,TRUE
CS-1987-00335,TRUE
CS-1987-00336,TRUE
CS-1987-00348,FALSE
CS-1987-00358,TRUE
CS-1987-00364,TRUE
CS-1987-00377,TRUE
CS-1987-00379,TRUE
CS-1987-00390,TRUE
CS-1987-00391,TRUE
CS-1987-00394,TRUE
CS-1987-00412,TRUE
CS-1987-00415,TRUE
CS-1987-00418,TRUE
CS-1987-00422,TRUE
CS-1987-00435,TRUE
CS-1987-00441,TRUE
CS-1987-00450,FALSE
CS-1987-00454,FALSE
CS-1987-00456,TRUE
CS-1987-00473,TRUE
CS-1987-00475,FALSE
CS-1987-00483,TRUE
CS-1987-00492,TRUE
CS-1987-00493,TRUE
CS-1987-00496,TRUE
CS-1987-00505,TRUE
CS-1987-00508,TRUE
CS-1987-00511,TRUE
CS-1987-00514,TRUE
CS-1987-00520,FALSE
CS-1987-00529,TRUE
CS-1987-00532,FALSE
CS-1987-00541,TRUE
CS-1987-00545,TRUE
CS-1987-00552,TRUE
CS-1987-00568,TRUE
CS-1987-00574,TRUE
CS-1987-00582,TRUE
CS-1987-00591,TRUE
CS-1987-00595,FALSE
CS-1987-00605,TRUE
CS-1987-00607,TRUE
CS-1987-00612,TRUE
CS-1987-00618,TRUE
CS-1987-00628,TRUE
CS-1987-00629,TRUE
CS-1987-00631,TRUE
CS-1987-00641,TRUE
CS-1987-00644,TRUE
CS-1987-00646,TRUE
CS-1987-00647,TRUE
CS-1987-00653,TRUE
CS-1987-00654,TRUE
CS-1987-00663,TRUE
CS-1987-00672,FALSE
CS-1987-00675,TRUE
CS-1987-00678,TRUE
CS-1987-00689,FALSE
CS-1987-00707,FALSE
CS-1987-00716,TRUE
CS-1987-00717,FALSE
CS-1987-00727,TRUE
CS-1987-00728,FALSE
CS-1987-00729,FALSE
CS-1987-00730,FALSE
CS-1987-00742,TRUE
CS-1987-00743,FALSE
CS-1987-00747,TRUE
CS-1987-00756,TRUE
CS-1987-00759,FALSE
CS-1987-00767,FALSE
CS-1987-00768,TRUE
CS-1987-00771,TRUE
CS-1987-00772,TRUE
CS-1987-00773,TRUE
CS-1987-00775,TRUE
CS-1987-00778,TRUE
CS-1987-00785,TRUE
CS-1987-00787,TRUE
CS-1987-00791,TRUE
CS-1987-00802,TRUE
CS-1987-00810,TRUE
CS-1987-00815,TRUE
CS-1987-00818,FALSE
CS-1987-00822,TRUE
CS-1987-00824,FALSE
CS-1987-00827,TRUE
CS-1987-00828,TRUE
CS-1987-00830,TRUE
CS-1987-00832,TRUE
CS-1987-00833,FALSE
CS-1987-00841,FALSE
CS-1987-00845,TRUE
CS-1987-00847,FALSE
CS-1987-00859,TRUE
CS-1987-00870,TRUE
CS-1987-00871,TRUE
CS-1987-00872,TRUE
CS-1987-00873,TRUE
CS-1987-00892,TRUE
CS-1987-00897,TRUE
CS-1987-00902,FALSE
CS-1987-00905,TRUE
CS-1987-00913,TRUE
CS-1987-00915,TRUE
CS-1987-00926,TRUE
CS-1987-00928,TRUE
CS-1987-00937,TRUE
CS-1987-00940,FALSE
CS-1987-00948,TRUE
CS-1987-00950,TRUE
CS-1987-00953,FALSE
CS-1987-00960,TRUE
CS-1987-00961,TRUE
CS-1987-00966,TRUE
CS-1987-00967,TRUE
CS-1987-00970,TRUE
CS-1987-00971,TRUE
CS-1987-00973,FALSE
CS-1987-00981,TRUE
CS-1987-00988,TRUE
CS-1987-00990,TRUE
CS-1987-00995,TRUE
CS-1987-01005,TRUE
CS-1987-01014,TRUE
CS-1987-01022,TRUE
CS-1987-01046,TRUE
CS-1987-01047,TRUE
CS-1987-01049,TRUE
CS-1988-00001,TRUE
CS-1988-00003,FALSE
CS-1988-00004,FALSE
CS-1988-00011,TRUE
CS-1988-00015,TRUE
CS-1988-00021,TRUE
CS-1988-00023,FALSE
CS-1988-00054,TRUE
CS-1988-00058,TRUE
CS-1988-00059,TRUE
CS-1988-00097,TRUE
CS-1988-00117,TRUE
CS-1988-00122,TRUE
CS-1988-00125,TRUE
CS-1988-00132,FALSE
CS-1988-00135,TRUE
CS-1988-00142,TRUE
CS-1988-00148,TRUE
CS-1988-00149,TRUE
CS-1988-00152,TRUE
CS-1988-00160,FALSE
CS-1988-00162,TRUE
CS-1988-00181,TRUE
CS-1988-00182,FALSE
CS-1988-00184,FALSE
CS-1988-00187,FALSE
CS-1988-00205,TRUE
CS-1988-00208,TRUE
CS-1988-00209,TRUE
CS-1988-00212,TRUE
CS-1988-00215,TRUE
CS-1988-00226,TRUE
CS-1988-00230,TRUE
CS-1988-00232,TRUE
CS-1988-00239,TRUE
CS-1988-00252,TRUE
CS-1988-00257,TRUE
CS-1988-00258,TRUE
CS-1988-00262,TRUE
CS-1988-00282,FALSE
CS-1988-00291,TRUE
CS-1988-00292,TRUE
CS-1988-00295,TRUE
CS-1988-00300,TRUE
CS-1988-00303,TRUE
CS-1988-00305,TRUE
CS-1988-00310,TRUE
CS-1988-00316,TRUE
CS-1988-00364,FALSE
CS-1988-00366,FALSE
CS-1988-00369,TRUE
CS-1988-00384,TRUE
CS-1988-00386,TRUE
CS-1988-00402,FALSE
CS-1988-00419,FALSE
CS-1988-00420,FALSE
CS-1988-00426,TRUE
CS-1988-00434,FALSE
CS-1988-00443,FALSE
CS-1988-00444,FALSE
CS-1988-00456,TRUE
CS-1988-00475,TRUE
CS-1988-00477,TRUE
CS-1988-00483,TRUE
CS-1988-00484,FALSE
CS-1988-00485,TRUE
CS-1988-00496,TRUE
CS-1988-00498,FALSE
CS-1988-00503,FALSE
CS-1988-00507,TRUE
CS-1988-00518,TRUE
CS-1988-00522,TRUE
CS-1988-00528,TRUE
CS-1988-00530,TRUE
CS-1988-00539,FALSE
CS-1988-00542,TRUE
CS-1988-00543,FALSE
CS-1988-00544,TRUE
CS-1988-00564,TRUE
CS-1988-00573,TRUE
CS-1988-00581,FALSE
CS-1988-00583,FALSE
CS-1988-00608,TRUE
CS-1988-00609,TRUE
CS-1988-00610,TRUE
CS-1988-00611,TRUE
CS-1988-00614,FALSE
CS-1988-00615,TRUE
CS-1988-00622,FALSE
CS-1988-00629,TRUE
CS-1988-00630,FALSE
CS-1988-00633,TRUE
CS-1988-00638,TRUE
CS-1988-00641,FALSE
CS-1988-00650,TRUE
CS-1988-00652,FALSE
CS-1988-00655,TRUE
CS-1988-00660,FALSE
CS-1988-00663,TRUE
CS-1988-00666,TRUE
CS-1988-00667,TRUE
CS-1988-00674,FALSE
CS-1988-00675,FALSE
CS-1988-00698,TRUE
CS-1988-00699,TRUE
CS-1988-00710,TRUE
CS-1988-00727,FALSE
CS-1988-00729,TRUE
CS-1988-00732,TRUE
CS-1988-00738,FALSE
CS-1988-00744,TRUE
CS-1988-00748,FALSE
CS-1988-00759,TRUE
CS-1988-00762,TRUE
CS-1988-00777,TRUE
CS-1988-00782,TRUE
CS-1988-00792,FALSE
CS-1988-00793,TRUE
CS-1988-00799,TRUE
CS-1988-00804,TRUE
CS-1988-00808,FALSE
CS-1988-00809,FALSE
CS-1988-00810,FALSE
CS-1988-00812,TRUE
CS-1988-00824,TRUE
CS-1988-00836,TRUE
CS-1988-00850,TRUE
CS-1988-00863,FALSE
CS-1988-00870,FALSE
CS-1988-00874,TRUE
CS-1988-00877,TRUE
CS-1988-00884,TRUE
CS-1988-00887,FALSE
CS-1988-00899,TRUE
CS-1988-00906,TRUE
CS-1988-00909,TRUE
CS-1988-00912,FALSE
CS-1988-00914,TRUE
CS-1988-00939,FALSE
CS-1988-00941,TRUE
CS-1988-00946,TRUE
CS-1988-00948,FALSE
CS-1988-00949,TRUE
CS-1988-00950,FALSE
CS-1988-00954,TRUE
CS-1988-00957,FALSE
CS-1988-00964,TRUE
CS-1988-00967,TRUE
CS-1988-00990,FALSE
CS-1988-01009,FALSE
CS-1988-01012,TRUE
CS-1988-01017,TRUE
CS-1988-01032,FALSE
CS-1988-01039,TRUE
CS-1988-01053,TRUE
CS-1989-00004,TRUE
CS-1989-00022,TRUE
CS-1989-00023,TRUE
CS-1989-00032,FALSE
CS-1989-00037,TRUE
CS-1989-00050,TRUE
CS-1989-00054,FALSE
CS-1989-00064,TRUE
CS-1989-00072,TRUE
CS-1989-00088,TRUE
CS-1989-00090,FALSE
CS-1989-00093,TRUE
CS-1989-00095,TRUE
CS-1989-00102,FALSE
CS-1989-00107,TRUE
CS-1989-00123,TRUE
CS-1989-00137,TRUE
CS-1989-00138,TRUE
CS-1989-00140,TRUE
CS-1989-00145,TRUE
CS-1989-00153,FALSE
CS-1989-00155,FALSE
CS-1989-00168,TRUE
CS-1989-00174,FALSE
CS-1989-00175,TRUE
CS-1989-00182,FALSE
CS-1989-00187,TRUE
CS-1989-00193,FALSE
CS-1989-00196,TRUE
CS-1989-00197,TRUE
CS-1989-00205,TRUE
CS-1989-00223,TRUE
CS-1989-00229,TRUE
CS-1989-00232,TRUE
CS-1989-00243,TRUE
CS-1989-00252,TRUE
CS-1989-00269,FALSE
CS-1989-00289,FALSE
CS-1989-00301,FALSE
CS-1989-00308,TRUE
CS-1989-00313,TRUE
CS-1989-00318,TRUE
CS-1989-00319,FALSE
CS-1989-00326,TRUE
CS-1989-00331,TRUE
CS-1989-00339,TRUE
CS-1989-00341,TRUE
CS-1989-00354,TRUE
CS-1989-00357,TRUE
CS-1989-00378,TRUE
CS-1989-00379,TRUE
CS-1989-00385,TRUE
CS-1989-00388,TRUE
CS-1989-00392,TRUE
CS-1989-00396,TRUE
CS-1989-00400,FALSE
CS-1989-00402,FALSE
CS-1989-00403,TRUE
CS-1989-00409,TRUE
CS-1989-00412,TRUE
CS-1989-00417,TRUE
CS-1989-00421,TRUE
CS-1989-00440,TRUE
CS-1989-00446,TRUE
CS-1989-00452,TRUE
CS-1989-00453,FALSE
CS-1989-00461,TRUE
CS-1989-00463,FALSE
CS-1989-00470,TRUE
CS-1989-00471,TRUE
CS-1989-00478,TRUE
CS-1989-00496,TRUE
CS-1989-00497,TRUE
CS-1989-00526,TRUE
CS-1989-00532,FALSE
CS-1989-00548,TRUE
CS-1989-00554,FALSE
CS-1989-00571,TRUE
CS-1989-00572,FALSE
CS-1989-00574,TRUE
CS-1989-00585,FALSE
CS-1989-00587,FALSE
CS-1989-00589,TRUE
CS-1989-00624,TRUE
CS-1989-00641,TRUE
CS-1989-00652,TRUE
CS-1989-00656,TRUE
CS-1989-00678,TRUE
CS-1989-00679,FALSE
CS-1989-00700,TRUE
CS-1989-00725,TRUE
CS-1989-00726,TRUE
CS-1989-00730,FALSE
CS-1989-00738,TRUE
CS-1989-00752,FALSE
CS-1989-00764,TRUE
CS-1989-00765,TRUE
CS-1989-00773,TRUE
CS-1989-00822,TRUE
CS-1989-00827,TRUE
CS-1989-00828,TRUE
CS-1989-00840,FALSE
CS-1989-00841,TRUE
CS-1989-00848,FALSE
CS-1989-00855,FALSE
CS-1989-00858,TRUE
CS-1989-00861,TRUE
CS-1989-00863,TRUE
CS-1989-00883,TRUE
CS-1989-00899,TRUE
CS-1989-00906,TRUE
CS-1989-00907,TRUE
CS-1989-00912,FALSE
CS-1989-00926,TRUE
CS-1989-00932,TRUE
CS-1989-00949,FALSE
CS-1989-00952,TRUE
CS-1989-00953,TRUE
CS-1989-00955,TRUE
CS-1989-00956,TRUE
CS-1990-00001,FALSE
CS-1990-00002,TRUE
CS-1990-00009,FALSE
CS-1990-00010,FALSE
CS-1990-00015,FALSE
CS-1990-00017,TRUE
CS-1990-00020,FALSE
CS-1990-00021,TRUE
CS-1990-00024,FALSE
CS-1990-00027,TRUE
CS-1990-00028,TRUE
CS-1990-00033,TRUE
CS-1990-00035,TRUE
CS-1990-00036,TRUE
CS-1990-00041,FALSE
CS-1990-00042,FALSE
CS-1990-00043,TRUE
CS-1990-00045,TRUE
CS-1990-00047,TRUE
CS-1990-00050,TRUE
CS-1990-00051,FALSE
CS-1990-00052,TRUE
CS-1990-00057,TRUE
CS-1990-00058,TRUE
CS-1990-00059,FALSE
CS-1990-00060,TRUE
CS-1990-00068,TRUE
CS-1990-00071,FALSE
CS-1990-00074,FALSE
CS-1990-00078,TRUE
CS-1990-00081,FALSE
CS-1990-00082,TRUE
CS-1990-00087,FALSE
CS-1990-00090,FALSE
CS-1990-00096,FALSE
CS-1990-00097,TRUE
CS-1990-00100,FALSE
CS-1990-00103,TRUE
CS-1990-00105,FALSE
CS-1990-00109,FALSE
CS-1990-00110,TRUE
CS-1990-00111,TRUE
CS-1990-00113,FALSE
CS-1990-00117,TRUE
CS-1990-00118,TRUE
CS-1990-00124,TRUE
CS-1990-00128,TRUE
CS-1990-00132,FALSE
CS-1990-00134,TRUE
CS-1990-00135,TRUE
CS-1990-00140,FALSE
CS-1990-00142,TRUE
CS-1990-00143,TRUE
CS-1990-00144,TRUE
CS-1990-00146,TRUE
CS-1990-00148,TRUE
CS-1990-00151,TRUE
CS-1990-00154,FALSE
CS-1990-00155,TRUE
CS-1990-00156,FALSE
CS-1990-00166,TRUE
CS-1990-00170,FALSE
CS-1990-00173,FALSE
CS-1990-00176,FALSE
CS-1990-00177,FALSE
CS-1990-00183,FALSE
CS-1990-00184,FALSE
CS-1990-00187,FALSE
CS-1990-00188,FALSE
CS-1990-00191,TRUE
CS-1990-00193,FALSE
CS-1990-00195,FALSE
CS-1990-00196,TRUE
CS-1990-00197,TRUE
CS-1990-00200,TRUE
CS-1990-00201,TRUE
CS-1990-00203,FALSE
CS-1990-00204,TRUE
CS-1990-00205,FALSE
CS-1990-00206,TRUE
CS-1990-00208,FALSE
CS-1990-00209,FALSE
CS-1990-00211,TRUE
CS-1990-00216,TRUE
CS-1990-00223,FALSE
CS-1990-00227,TRUE
CS-1990-00229,FALSE
CS-1990-00231,TRUE
CS-1990-00232,TRUE
CS-1990-00233,FALSE
CS-1990-00234,TRUE
CS-1990-00239,FALSE
CS-1990-00240,FALSE
CS-1990-00243,TRUE
CS-1990-00246,TRUE
CS-1990-00247,TRUE
CS-1990-00248,TRUE
CS-1990-00254,TRUE
CS-1990-00255,TRUE
CS-1990-00256,TRUE
CS-1990-00258,TRUE
CS-1990-00261,FALSE
CS-1990-00263,FALSE
CS-1990-00269,FALSE
CS-1990-00271,TRUE
CS-1990-00273,FALSE
CS-1990-00276,FALSE
CS-1990-00283,FALSE
CS-1990-00284,FALSE
CS-1990-00290,TRUE
CS-1990-00293,FALSE
CS-1990-00294,FALSE
CS-1990-00295,TRUE
CS-1990-00296,TRUE
CS-1990-00300,FALSE
CS-1990-00302,TRUE
CS-1990-00304,FALSE
CS-1990-00305,TRUE
CS-1990-00306,FALSE
CS-1990-00307,TRUE
CS-1990-00309,TRUE
CS-1990-00310,TRUE
CS-1990-00311,TRUE
CS-1990-00316,FALSE
CS-1990-00317,TRUE
CS-1990-00321,FALSE
CS-1990-00324,TRUE
CS-1990-00325,FALSE
CS-1990-00326,FALSE
CS-1990-00328,TRUE
CS-1990-00334,TRUE
CS-1990-00336,TRUE
CS-1990-00338,FALSE
CS-1990-00341,TRUE
CS-1990-00345,TRUE
CS-1990-00348,FALSE
CS-1990-00349,TRUE
CS-1990-00351,FALSE
CS-1990-00357,TRUE
CS-1990-00358,FALSE
CS-1990-00359,FALSE
CS-1990-00361,TRUE
CS-1990-00362,TRUE
CS-1990-00364,TRUE
CS-1990-00365,FALSE
CS-1990-00368,TRUE
CS-1990-00370,FALSE
CS-1990-00372,TRUE
CS-1990-00373,FALSE
CS-1990-00374,TRUE
CS-1990-00375,FALSE
CS-1990-00376,FALSE
CS-1990-00378,TRUE
CS-1990-00379,FALSE
CS-1990-00384,TRUE
CS-1990-00389,TRUE
CS-1990-00390,FALSE
CS-1990-00391,TRUE
CS-1990-00395,FALSE
CS-1990-00399,FALSE
CS-1990-00400,FALSE
CS-1990-00402,TRUE
CS-1990-00406,TRUE
CS-1990-00414,TRUE
CS-1990-00415,FALSE
CS-1990-00416,FALSE
CS-1990-00419,TRUE
CS-1990-00423,TRUE
CS-1990-00427,TRUE
CS-1990-00428,TRUE
CS-1990-00429,FALSE
CS-1990-00432,TRUE
CS-1990-00436,TRUE
CS-1990-00438,FALSE
CS-1990-00440,TRUE
CS-1990-00441,TRUE
CS-1990-00445,TRUE
CS-1990-00448,FALSE
CS-1990-00449,TRUE
CS-1990-00450,TRUE
CS-1990-00456,TRUE
CS-1990-00458,TRUE
CS-1990-00460,TRUE
CS-1990-00461,TRUE
CS-1990-00464,TRUE
CS-1990-00470,TRUE
CS-1990-00472,FALSE
CS-1990-00473,TRUE
CS-1990-00478,FALSE
CS-1990-00482,TRUE
CS-1990-00486,TRUE
CS-1990-00489,FALSE
CS-1990-00492,TRUE
CS-1990-00495,TRUE
CS-1990-00496,TRUE
CS-1990-00502,TRUE
CS-1990-00504,TRUE
CS-1990-00511,TRUE
CS-1990-00512,TRUE
CS-1990-00513,FALSE
CS-1990-00518,FALSE
CS-1990-00521,FALSE
CS-1990-00523,TRUE
CS-1990-00524,TRUE
CS-1990-00525,FALSE
CS-1990-00527,FALSE
CS-1990-00529,TRUE
CS-1990-00530,TRUE
CS-1990-00532,TRUE
CS-1990-00537,TRUE
CS-1990-00539,FALSE
CS-1990-00540,TRUE
CS-1990-00542,TRUE
CS-1990-00544,TRUE
CS-1990-00547,FALSE
CS-1990-00549,TRUE
CS-1990-00550,TRUE
CS-1990-00553,TRUE
CS-1990-00558,TRUE
